crop,soil_type,temperature,humidity,rainfall,risk_index,fertilizer
Tomato,Sandy,23.5,73.54166666666667,0.7,0.0,High Potassium
Potato,Sandy,29.166666666666668,42.625,0.3,0.0,High Potassium
Bell Pepper,Sandy,21.791666666666668,72.95833333333333,0.0,0.0,Balanced NPK
Corn (Maize),Loam,23.58333333333333,76.83333333333333,11.8,1.0,Balanced NPK
Apple,Loam,24.375,74.66666666666667,3.3,1.0,Balanced NPK
Grape,Loam,22.625,81.41666666666667,2.8,1.0,Balanced NPK
Corn (Maize),Sandy,24.0,41.708333333333336,0.0,0.0,Balanced NPK
Corn (Maize),Loam,22.666666666666668,78.75,6.6,1.0,Balanced NPK
Potato,Sandy,28.541666666666668,43.958333333333336,0.5,0.0,High Potassium
Peach,Sandy,20.125,57.04166666666666,0.0,0.0,Balanced NPK
Strawberry,Sandy,19.166666666666668,56.875,0.0,0.0,High Potassium
Grape,Sandy,23.45833333333333,59.16666666666666,0.0,0.0,High Potassium
Apple,Sandy,23.33333333333333,67.70833333333333,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,28.20833333333333,40.25,0.0,0.0,Balanced NPK
Grape,Loam,24.25,72.33333333333333,3.8,1.0,Balanced NPK
Cherry,Sandy,22.291666666666668,72.66666666666667,1.7,0.0,High Potassium
Strawberry,Loam,19.375,81.125,0.0,0.0,Balanced NPK
Grape,Sandy,24.375,64.70833333333333,0.0,0.0,High Potassium
Cherry,Loam,21.541666666666668,94.79166666666669,10.3,1.0,Balanced NPK
Corn (Maize),Sandy,27.666666666666668,54.75,1.3,0.0,Balanced NPK
Apple,Sandy,18.58333333333333,54.66666666666666,0.0,0.0,Balanced NPK
Corn (Maize),Loam,22.33333333333333,78.5,0.4,0.0,Balanced NPK
Bell Pepper,Sandy,19.58333333333333,64.45833333333333,0.0,0.0,Balanced NPK
Strawberry,Sandy,21.166666666666668,48.79166666666666,0.0,0.0,High Potassium
Cherry,Sandy,28.166666666666668,55.333333333333336,1.9,0.0,High Potassium
Strawberry,Sandy,19.45833333333333,63.41666666666666,0.0,0.0,High Potassium
Grape,Loam,20.08333333333333,95.875,3.1,1.0,Balanced NPK
Strawberry,Sandy,25.08333333333333,66.16666666666667,1.4,0.0,High Potassium
Bell Pepper,Loam,23.875,76.79166666666667,17.2,1.0,Balanced NPK
Cherry,Loam,21.875,87.33333333333333,1.2000000000000002,0.0,Balanced NPK
Grape,Loam,24.0,88.20833333333333,12.4,1.0,Balanced NPK
Strawberry,Sandy,23.125,49.625,0.0,0.0,High Potassium
Corn (Maize),Sandy,28.041666666666668,55.458333333333336,1.8,0.0,Balanced NPK
Tomato,Sandy,23.08333333333333,35.583333333333336,0.0,0.0,High Potassium
Corn (Maize),Loam,19.041666666666668,78.54166666666667,0.0,0.0,Balanced NPK
Tomato,Sandy,27.416666666666668,63.79166666666666,0.0,0.0,High Potassium
Potato,Sandy,20.916666666666668,75.95833333333333,0.1,0.0,High Potassium
Bell Pepper,Sandy,23.791666666666668,70.125,0.1,0.0,Balanced NPK
Potato,Loam,27.95833333333333,53.375,5.0,0.0,Balanced NPK
Grape,Sandy,24.666666666666668,64.875,0.0,0.0,High Potassium
Bell Pepper,Sandy,20.291666666666668,69.33333333333333,0.0,0.0,Balanced NPK
Apple,Sandy,20.416666666666668,65.83333333333333,0.0,0.0,Balanced NPK
Corn (Maize),Loam,22.166666666666668,79.625,0.8,0.0,Balanced NPK
Bell Pepper,Sandy,25.0,66.66666666666667,0.2,0.0,Balanced NPK
Cherry,Loam,22.541666666666668,79.25,2.4000000000000004,1.0,Balanced NPK
Potato,Sandy,23.166666666666668,52.333333333333336,0.0,0.0,High Potassium
Tomato,Sandy,27.791666666666668,58.91666666666666,3.4000000000000004,0.0,Balanced NPK
Bell Pepper,Sandy,28.75,39.458333333333336,0.0,0.0,Balanced NPK
Cherry,Sandy,28.125,47.0,0.0,0.0,High Potassium
Cherry,Sandy,24.83333333333333,65.70833333333333,0.0,0.0,High Potassium
Potato,Loam,24.625,72.33333333333333,4.0,1.0,Balanced NPK
Cherry,Loam,21.791666666666668,88.5,0.9,0.0,Balanced NPK
Peach,Sandy,26.25,30.416666666666668,0.0,0.0,Balanced NPK
Tomato,Sandy,21.45833333333333,53.833333333333336,0.0,0.0,High Potassium
Tomato,Loam,21.08333333333333,86.125,0.0,0.0,High Potassium
Apple,Sandy,18.541666666666668,66.79166666666667,0.0,0.0,Balanced NPK
Apple,Loam,18.791666666666668,92.16666666666669,0.8,0.0,Balanced NPK
Potato,Sandy,25.166666666666668,61.458333333333336,0.0,0.0,High Potassium
Grape,Loam,19.83333333333333,75.25,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,22.33333333333333,70.83333333333333,0.0,0.0,Balanced NPK
Tomato,Sandy,27.041666666666668,55.79166666666666,3.7,0.0,Balanced NPK
Potato,Loam,20.83333333333333,81.70833333333333,1.1,0.0,Balanced NPK
Apple,Sandy,23.95833333333333,69.91666666666667,0.0,0.0,Balanced NPK
Grape,Loam,22.666666666666668,81.20833333333333,2.5,1.0,Balanced NPK
Grape,Loam,19.83333333333333,84.45833333333333,0.0,0.0,Balanced NPK
Strawberry,Loam,23.33333333333333,83.29166666666667,11.9,1.0,Balanced NPK
Grape,Sandy,29.95833333333333,45.083333333333336,1.5,0.0,High Potassium
Corn (Maize),Sandy,24.416666666666668,68.875,0.0,0.0,Balanced NPK
Apple,Loam,25.125,71.125,12.0,1.0,Balanced NPK
Apple,Loam,22.375,82.45833333333333,0.0,0.0,Balanced NPK
Potato,Sandy,23.791666666666668,70.58333333333333,0.0,0.0,High Potassium
Strawberry,Sandy,24.70833333333333,72.625,1.1,0.0,High Potassium
Apple,Sandy,23.625,73.25,1.7000000000000002,0.0,Balanced NPK
Strawberry,Sandy,25.166666666666668,67.04166666666667,1.8,0.0,High Potassium
Tomato,Sandy,21.875,69.04166666666667,0.0,0.0,High Potassium
Tomato,Sandy,26.541666666666668,32.083333333333336,0.0,0.0,High Potassium
Grape,Sandy,23.125,75.08333333333333,0.0,0.0,High Potassium
Potato,Loam,26.95833333333333,65.16666666666667,5.3,0.0,Balanced NPK
Cherry,Sandy,20.5,51.5,0.0,0.0,High Potassium
Apple,Sandy,19.916666666666668,74.0,0.0,0.0,Balanced NPK
Grape,Loam,21.83333333333333,87.5,2.8,1.0,Balanced NPK
Bell Pepper,Loam,18.916666666666668,76.54166666666667,0.1,0.0,High Potassium
Cherry,Sandy,23.875,63.333333333333336,0.0,0.0,High Potassium
Bell Pepper,Loam,20.875,96.75,2.6,1.0,Balanced NPK
Apple,Loam,21.791666666666668,82.41666666666667,0.4,0.0,Balanced NPK
Strawberry,Sandy,22.58333333333333,65.70833333333333,0.0,0.0,High Potassium
Tomato,Loam,24.291666666666668,72.58333333333333,4.4,1.0,Balanced NPK
Corn (Maize),Loam,24.5,73.16666666666667,3.8,1.0,Balanced NPK
Apple,Sandy,26.0,33.458333333333336,0.0,0.0,Balanced NPK
Apple,Sandy,29.875,41.875,0.2,0.0,Balanced NPK
Tomato,Sandy,20.83333333333333,62.29166666666666,0.0,0.0,High Potassium
Grape,Loam,25.75,68.75,5.5,0.0,Balanced NPK
Apple,Sandy,23.041666666666668,57.16666666666666,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,24.541666666666668,64.04166666666667,0.0,0.0,Balanced NPK
Tomato,Sandy,26.291666666666668,64.66666666666667,1.9,0.0,High Potassium
Bell Pepper,Loam,18.83333333333333,74.33333333333333,0.0,0.0,High Potassium
Apple,Loam,21.791666666666668,79.125,1.1,0.0,Balanced NPK
Strawberry,Loam,22.20833333333333,92.41666666666669,11.0,1.0,Balanced NPK
Apple,Sandy,25.5,65.79166666666667,0.3,0.0,Balanced NPK
Corn (Maize),Sandy,22.70833333333333,61.458333333333336,0.0,0.0,Balanced NPK
Bell Pepper,Loam,24.375,74.66666666666667,3.3,1.0,Balanced NPK
Tomato,Sandy,20.875,54.208333333333336,0.0,0.0,High Potassium
Tomato,Sandy,28.45833333333333,49.583333333333336,0.0,0.0,High Potassium
Peach,Sandy,27.666666666666668,51.583333333333336,0.4,0.0,Balanced NPK
Grape,Loam,26.95833333333333,65.16666666666667,5.3,0.0,Balanced NPK
Corn (Maize),Sandy,23.791666666666668,69.0,0.2,0.0,Balanced NPK
Tomato,Sandy,20.5,66.70833333333333,0.0,0.0,High Potassium
Bell Pepper,Sandy,27.95833333333333,49.833333333333336,0.0,0.0,Balanced NPK
Bell Pepper,Loam,20.08333333333333,95.875,3.1,1.0,Balanced NPK
Potato,Loam,20.08333333333333,85.04166666666667,0.5,0.0,Balanced NPK
Potato,Sandy,25.25,65.5,0.0,1.0,Organic Compost
Tomato,Sandy,25.916666666666668,58.54166666666666,0.3,0.0,High Potassium
Potato,Loam,22.25,80.75,0.0,0.0,Balanced NPK
Tomato,Sandy,23.5,69.83333333333333,0.8,0.0,High Potassium
Grape,Clay,22.541666666666668,83.29166666666667,39.6,1.0,Balanced NPK
Cherry,Loam,23.291666666666668,77.16666666666667,1.8,0.0,Balanced NPK
Strawberry,Clay,26.75,67.70833333333333,36.9,0.0,High Phosphorus
Cherry,Sandy,26.416666666666668,44.25,0.0,0.0,High Potassium
Corn (Maize),Sandy,28.95833333333333,50.16666666666666,0.0,0.0,Balanced NPK
Apple,Sandy,21.25,76.70833333333333,0.0,0.0,Balanced NPK
Cherry,Sandy,20.70833333333333,57.0,0.0,0.0,High Potassium
Apple,Sandy,17.75,67.83333333333333,0.0,0.0,Balanced NPK
Tomato,Sandy,28.75,51.375,0.0,0.0,High Potassium
Apple,Sandy,27.0,62.833333333333336,0.8,0.0,Balanced NPK
Potato,Sandy,26.916666666666668,60.708333333333336,1.4,0.0,High Potassium
Apple,Sandy,28.33333333333333,49.41666666666666,0.0,0.0,Balanced NPK
Potato,Sandy,24.75,65.41666666666667,0.0,0.0,High Potassium
Tomato,Loam,21.58333333333333,87.41666666666667,0.0,0.0,High Potassium
Potato,Sandy,29.0,49.75,0.3,1.0,Organic Compost
Cherry,Clay,24.166666666666668,77.41666666666667,20.7,1.0,Balanced NPK
Cherry,Loam,24.45833333333333,71.375,6.9,1.0,Balanced NPK
Apple,Sandy,23.58333333333333,73.70833333333333,1.2,0.0,Balanced NPK
Apple,Loam,20.541666666666668,89.04166666666667,3.2,1.0,Balanced NPK
Potato,Sandy,29.125,50.91666666666666,2.9,0.0,High Potassium
Tomato,Sandy,25.0,36.25,0.0,0.0,High Potassium
Bell Pepper,Sandy,23.95833333333333,68.79166666666667,0.9,0.0,Balanced NPK
Potato,Loam,18.33333333333333,89.83333333333333,9.8,1.0,Balanced NPK
Grape,Loam,22.25,82.33333333333333,2.7,1.0,Balanced NPK
Grape,Sandy,23.666666666666668,71.20833333333333,0.9,0.0,High Potassium
Grape,Loam,22.45833333333333,86.66666666666667,8.2,1.0,Balanced NPK
Peach,Loam,23.416666666666668,80.5,1.8,0.0,Balanced NPK
Apple,Loam,22.83333333333333,80.45833333333333,0.3,0.0,Balanced NPK
Bell Pepper,Sandy,23.166666666666668,61.0,0.0,0.0,Balanced NPK
Corn (Maize),Loam,21.875,86.54166666666667,1.6,0.0,Balanced NPK
Apple,Sandy,23.5,77.58333333333333,0.0,0.0,Balanced NPK
Bell Pepper,Loam,21.916666666666668,86.91666666666667,2.0,0.0,High Potassium
Cherry,Sandy,25.25,70.58333333333333,0.9,0.0,High Potassium
Grape,Sandy,23.95833333333333,73.125,0.0,0.0,High Potassium
Strawberry,Sandy,24.375,56.5,0.0,0.0,High Potassium
Apple,Loam,23.70833333333333,78.45833333333333,2.7,1.0,Balanced NPK
Cherry,Sandy,30.0,40.333333333333336,0.1,0.0,High Potassium
Grape,Sandy,25.041666666666668,68.08333333333333,2.5,0.0,High Potassium
Peach,Sandy,24.041666666666668,68.08333333333333,0.0,0.0,Balanced NPK
Apple,Sandy,24.33333333333333,67.79166666666667,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,25.291666666666668,53.54166666666666,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,28.416666666666668,38.75,0.0,0.0,Balanced NPK
Tomato,Loam,23.291666666666668,82.08333333333333,1.7,0.0,High Potassium
Corn (Maize),Loam,21.20833333333333,85.16666666666667,3.2,1.0,Balanced NPK
Corn (Maize),Sandy,22.33333333333333,74.83333333333333,0.0,0.0,Balanced NPK
Apple,Sandy,21.416666666666668,57.16666666666666,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,28.791666666666668,46.458333333333336,0.1,0.0,Balanced NPK
Apple,Sandy,28.875,50.75,0.6,0.0,Balanced NPK
Apple,Sandy,23.08333333333333,60.25,0.0,0.0,Balanced NPK
Tomato,Loam,20.916666666666668,89.83333333333333,1.6,0.0,High Potassium
Corn (Maize),Loam,24.45833333333333,74.16666666666667,6.5,1.0,Balanced NPK
Cherry,Sandy,22.541666666666668,49.208333333333336,0.0,0.0,High Potassium
Strawberry,Sandy,20.875,60.583333333333336,0.0,0.0,High Potassium
Peach,Sandy,23.125,60.125,0.0,0.0,Balanced NPK
Potato,Loam,25.166666666666668,67.125,7.8,0.0,Balanced NPK
Cherry,Sandy,24.875,55.958333333333336,0.1,0.0,High Potassium
Tomato,Clay,24.33333333333333,79.79166666666667,25.3,1.0,Balanced NPK
Peach,Loam,20.5,79.125,0.1,0.0,Balanced NPK
Strawberry,Loam,20.58333333333333,77.625,0.0,0.0,Balanced NPK
Cherry,Loam,23.58333333333333,83.625,0.6000000000000001,0.0,Balanced NPK
Potato,Sandy,27.75,44.708333333333336,0.0,1.0,Organic Compost
Potato,Loam,24.291666666666668,77.83333333333333,11.9,1.0,Balanced NPK
Apple,Sandy,21.0,50.0,0.0,0.0,Balanced NPK
Strawberry,Loam,24.0,74.95833333333333,3.7,1.0,Balanced NPK
Grape,Sandy,21.916666666666668,53.333333333333336,0.0,0.0,High Potassium
Potato,Sandy,22.95833333333333,78.75,0.2,0.0,High Potassium
Corn (Maize),Loam,21.75,87.66666666666667,0.3,0.0,Balanced NPK
Peach,Loam,22.58333333333333,85.04166666666667,4.4,1.0,Balanced NPK
Grape,Sandy,28.416666666666668,38.75,0.0,0.0,High Potassium
Cherry,Sandy,21.666666666666668,65.75,0.0,0.0,High Potassium
Strawberry,Loam,27.416666666666668,62.083333333333336,5.7,0.0,Balanced NPK
Cherry,Loam,22.83333333333333,78.66666666666667,12.4,1.0,Balanced NPK
Peach,Sandy,31.95833333333333,25.33333333333333,0.0,0.0,Balanced NPK
Potato,Sandy,22.625,74.66666666666667,0.3,0.0,High Potassium
Apple,Sandy,27.83333333333333,50.5,0.0,1.0,Organic Compost
Strawberry,Sandy,23.08333333333333,68.5,0.0,0.0,High Potassium
Apple,Sandy,29.20833333333333,48.75,0.4,1.0,Organic Compost
Tomato,Loam,25.83333333333333,72.45833333333333,6.3,1.0,Balanced NPK
Strawberry,Loam,21.20833333333333,83.79166666666667,0.2,0.0,Balanced NPK
Apple,Sandy,18.25,62.583333333333336,0.0,0.0,Balanced NPK
Grape,Loam,23.08333333333333,78.125,3.6,1.0,Balanced NPK
Grape,Sandy,26.58333333333333,43.625,0.0,0.0,High Potassium
Corn (Maize),Loam,24.83333333333333,80.125,6.9,1.0,Balanced NPK
Potato,Loam,21.58333333333333,86.95833333333333,0.4,0.0,Balanced NPK
Corn (Maize),Loam,22.25,80.5,0.1,0.0,Balanced NPK
Tomato,Sandy,20.666666666666668,54.125,0.0,1.0,Organic Compost
Bell Pepper,Sandy,27.83333333333333,50.125,0.0,0.0,Balanced NPK
Apple,Sandy,22.95833333333333,69.20833333333333,0.6000000000000001,0.0,Balanced NPK
Tomato,Sandy,24.125,74.79166666666667,1.8,0.0,High Potassium
Corn (Maize),Sandy,25.83333333333333,49.583333333333336,1.3,0.0,Balanced NPK
Strawberry,Loam,20.25,82.83333333333333,0.0,0.0,Balanced NPK
Potato,Loam,24.75,69.29166666666667,9.4,0.0,Balanced NPK
Peach,Sandy,20.916666666666668,46.375,0.0,0.0,Balanced NPK
Potato,Sandy,21.5,75.29166666666667,0.0,0.0,High Potassium
Tomato,Sandy,27.291666666666668,42.54166666666666,0.0,0.0,High Potassium
Peach,Sandy,28.875,39.66666666666666,0.0,0.0,Balanced NPK
Peach,Loam,23.83333333333333,77.29166666666667,5.1,1.0,Balanced NPK
Tomato,Sandy,22.291666666666668,57.875,0.0,0.0,High Potassium
Tomato,Sandy,22.08333333333333,67.625,0.0,0.0,High Potassium
Apple,Sandy,31.666666666666668,34.541666666666664,0.1,0.0,Balanced NPK
Grape,Loam,22.70833333333333,79.75,0.0,0.0,Balanced NPK
Apple,Sandy,27.95833333333333,49.833333333333336,0.0,0.0,Balanced NPK
Peach,Sandy,21.5,75.29166666666667,0.0,0.0,Balanced NPK
Apple,Sandy,22.75,59.625,0.0,0.0,Balanced NPK
Tomato,Loam,20.58333333333333,77.04166666666667,0.1,0.0,High Potassium
Cherry,Sandy,24.041666666666668,70.33333333333333,0.1,0.0,High Potassium
Grape,Sandy,23.625,24.75,0.0,0.0,High Potassium
Cherry,Sandy,29.0,50.083333333333336,4.7,0.0,High Potassium
Corn (Maize),Loam,21.916666666666668,86.91666666666667,2.0,0.0,Balanced NPK
Tomato,Sandy,22.875,46.16666666666666,0.0,0.0,High Potassium
Strawberry,Sandy,25.041666666666668,67.125,0.0,0.0,High Potassium
Peach,Loam,24.5,77.83333333333333,4.3,1.0,Balanced NPK
Bell Pepper,Sandy,23.125,68.33333333333333,0.0,0.0,Balanced NPK
Peach,Sandy,25.08333333333333,61.208333333333336,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,20.416666666666668,61.083333333333336,0.0,0.0,Balanced NPK
Grape,Loam,21.45833333333333,91.79166666666669,0.1,0.0,Balanced NPK
Corn (Maize),Sandy,23.58333333333333,44.91666666666666,0.0,0.0,Balanced NPK
Peach,Loam,23.041666666666668,80.79166666666667,0.0,0.0,Balanced NPK
Corn (Maize),Sandy,19.58333333333333,64.45833333333333,0.0,0.0,Balanced NPK
Bell Pepper,Loam,20.666666666666668,84.29166666666667,0.4,0.0,High Potassium
Tomato,Sandy,28.625,51.04166666666666,0.3,0.0,High Potassium
Grape,Sandy,23.75,51.083333333333336,0.0,0.0,High Potassium
Peach,Sandy,23.541666666666668,69.83333333333333,0.0,0.0,Balanced NPK
Bell Pepper,Clay,23.791666666666668,82.20833333333333,21.2,1.0,Balanced NPK
Corn (Maize),Sandy,21.416666666666668,48.75,0.0,0.0,Balanced NPK
Strawberry,Sandy,30.0,41.5,1.6,0.0,High Potassium
Potato,Sandy,20.791666666666668,75.75,0.0,0.0,High Potassium
Cherry,Sandy,22.45833333333333,57.875,0.0,0.0,High Potassium
Peach,Loam,22.875,83.25,3.9,1.0,Balanced NPK
Grape,Loam,24.666666666666668,72.95833333333333,4.0,1.0,Balanced NPK
Grape,Sandy,25.875,46.958333333333336,0.0,0.0,High Potassium
Bell Pepper,Sandy,20.08333333333333,61.333333333333336,0.0,0.0,Balanced NPK
Grape,Loam,22.20833333333333,79.83333333333333,0.1,0.0,Balanced NPK
Cherry,Sandy,19.58333333333333,50.25,0.0,0.0,High Potassium
Apple,Sandy,27.08333333333333,65.625,0.3,0.0,Balanced NPK
Strawberry,Sandy,24.166666666666668,68.875,3.3,0.0,Balanced NPK
Peach,Loam,21.95833333333333,83.75,5.7,1.0,Balanced NPK
Corn (Maize),Loam,23.625,74.95833333333333,6.6,1.0,Balanced NPK
Tomato,Sandy,23.125,75.08333333333333,0.0,0.0,High Potassium
Cherry,Loam,22.041666666666668,83.91666666666667,2.7,1.0,Balanced NPK
Corn (Maize),Loam,25.125,71.125,12.0,1.0,Balanced NPK
Apple,Loam,21.791666666666668,78.33333333333333,0.4,0.0,Balanced NPK
Cherry,Sandy,26.08333333333333,45.625,0.1,0.0,High Potassium
Cherry,Sandy,29.20833333333333,39.79166666666666,0.0,0.0,High Potassium
Tomato,Loam,21.25,83.125,0.8,0.0,High Potassium
Tomato,Sandy,22.70833333333333,72.375,0.0,0.0,High Potassium
Peach,Sandy,21.125,60.75,0.0,0.0,Balanced NPK
Potato,Loam,23.666666666666668,78.54166666666667,10.3,1.0,Balanced NPK
Peach,Sandy,24.166666666666668,43.16666666666666,0.0,0.0,Balanced NPK
Bell Pepper,Sandy,20.416666666666668,65.83333333333333,0.0,0.0,Balanced NPK
Grape,Sandy,23.5,77.875,0.3,0.0,High Potassium
Tomato,Sandy,19.875,73.45833333333333,0.0,0.0,High Potassium
Tomato,Sandy,29.83333333333333,46.25,0.0,0.0,High Potassium
Peach,Loam,21.45833333333333,91.79166666666669,0.1,0.0,Balanced NPK
Potato,Sandy,20.916666666666668,71.95833333333333,0.0,0.0,High Potassium
Tomato,Sandy,23.45833333333333,72.79166666666667,0.6000000000000001,0.0,High Potassium
Cherry,Sandy,23.166666666666668,72.25,0.9,0.0,High Potassium
Grape,Sandy,23.125,68.16666666666667,1.0,0.0,High Potassium
Bell Pepper,Sandy,23.0,58.708333333333336,0.0,1.0,Organic Compost
Bell Pepper,Sandy,28.58333333333333,51.41666666666666,0.6,0.0,Balanced NPK
Corn (Maize),Sandy,24.0,49.0,0.0,0.0,Balanced NPK
Apple,Sandy,24.875,71.5,1.2,0.0,Balanced NPK
Strawberry,Sandy,24.20833333333333,71.25,0.9,0.0,High Potassium
Corn (Maize),Loam,19.375,81.125,0.0,0.0,Balanced NPK
Potato,Sandy,25.875,54.833333333333336,1.8,0.0,High Potassium
Corn (Maize),Loam,22.5,78.16666666666667,0.5,0.0,Balanced NPK
Strawberry,Loam,24.25,73.16666666666667,9.4,1.0,Balanced NPK
Bell Pepper,Loam,24.0,88.20833333333333,12.4,1.0,Balanced NPK
Tomato,Sandy,29.166666666666668,51.083333333333336,0.3,0.0,High Potassium
Bell Pepper,Sandy,28.5,41.41666666666666,0.0,0.0,Balanced NPK
Potato,Loam,21.666666666666668,88.125,1.0,0.0,Balanced NPK
Peach,Sandy,25.33333333333333,71.375,2.9000000000000004,1.0,Organic Compost
Strawberry,Sandy,29.08333333333333,32.25,0.0,0.0,High Potassium
Strawberry,Loam,23.58333333333333,74.58333333333333,2.9000000000000004,1.0,Balanced NPK
Strawberry,Sandy,22.416666666666668,69.125,0.0,0.0,High Potassium
Strawberry,Sandy,24.291666666666668,40.458333333333336,0.0,0.0,High Potassium
Corn (Maize),Sandy,24.625,69.0,0.5,0.0,Balanced NPK
Corn (Maize),Sandy,30.375,35.875,0.2,0.0,Balanced NPK
Apple,Loam,23.58333333333333,80.25,0.9,0.0,Balanced NPK
Corn (Maize),Sandy,22.08333333333333,67.625,0.0,0.0,Balanced NPK
Tomato,Sandy,20.5,67.66666666666667,0.0,0.0,High Potassium
Cherry,Loam,22.45833333333333,80.5,0.3,0.0,Balanced NPK
Cherry,Sandy,26.541666666666668,63.125,0.0,0.0,High Potassium
Corn (Maize),Sandy,27.58333333333333,40.875,0.0,0.0,Balanced NPK
Peach,Sandy,22.5,72.70833333333333,0.0,0.0,Balanced NPK
Bell Pepper,Loam,23.791666666666668,79.20833333333333,1.4,0.0,High Potassium
Strawberry,Loam,20.166666666666668,88.0,1.8,0.0,Balanced NPK
Bell Pepper,Sandy,19.625,45.66666666666666,0.0,0.0,Balanced NPK
Apple,Sandy,24.08333333333333,69.70833333333333,1.2,0.0,Balanced NPK
Tomato,Sandy,18.33333333333333,69.75,0.0,0.0,High Potassium
Grape,Loam,22.375,81.83333333333333,1.1,0.0,Balanced NPK
Potato,Loam,21.25,83.125,0.8,0.0,Balanced NPK
Bell Pepper,Sandy,23.041666666666668,57.833333333333336,0.0,0.0,Balanced NPK
Tomato,Sandy,30.08333333333333,34.208333333333336,0.0,1.0,Organic Compost
Cherry,Sandy,28.0,39.25,0.0,1.0,Organic Compost
Grape,Loam,20.45833333333333,78.375,0.0,0.0,Balanced NPK
Cherry,Sandy,23.916666666666668,50.458333333333336,0.2,0.0,High Potassium
Tomato,Loam,22.83333333333333,80.29166666666667,0.4,0.0,High Potassium
Tomato,Loam,22.83333333333333,89.125,8.7,1.0,Balanced NPK
Corn (Maize),Sandy,25.75,71.20833333333333,4.2,1.0,Organic Compost
Cherry,Sandy,22.541666666666668,78.25,0.0,0.0,High Potassium
Grape,Sandy,27.33333333333333,63.04166666666666,2.4000000000000004,0.0,High Potassium
Bell Pepper,Loam,19.75,88.75,2.6,1.0,Balanced NPK
Tomato,Sandy,26.666666666666668,67.54166666666667,0.0,0.0,High Potassium
Strawberry,Sandy,23.541666666666668,57.41666666666666,0.0,0.0,High Potassium
Strawberry,Sandy,23.541666666666668,72.875,0.3,0.0,High Potassium
Strawberry,Loam,22.83333333333333,86.33333333333333,4.3,1.0,Balanced NPK
Cherry,Sandy,20.25,52.458333333333336,0.0,0.0,High Potassium
