temperature,humidity,rainfall,pressure,soil_moisture,wind_speed,soil_type
24,72.0,0.1,1007.0,0.2218,21.0,Sandy
21,70.0,0.0,1012.0,0.22999999999999998,7.0,Sandy
25,62.0,0.0,1008.0,0.186,28.0,Sandy
30,51.0,0.0,1005.0,0.128,15.0,Sandy
21,44.0,0.0,1013.0,0.152,14.0,Sandy
29,52.0,0.0,1005.0,0.136,17.0,Sandy
19,98.0,0.0,1009.0,0.324,10.0,Loam
26,49.0,0.0,1013.0,0.142,12.0,Sandy
22,81.0,0.0,1008.0,0.258,19.0,Loam
23,78.0,0.0,1007.0,0.244,19.0,Sandy
20,95.0,0.0,1010.0,0.31,16.0,Loam
20,81.0,0.0,1014.0,0.268,13.0,Loam
24,77.0,0.0,1012.0,0.236,6.0,Sandy
21,77.0,0.0,1011.0,0.251,18.0,Loam
24,48.0,0.0,1012.0,0.149,10.0,Sandy
26,56.0,0.0,1007.0,0.163,8.0,Sandy
21,88.0,0.4,1010.0,0.2872,13.0,Loam
18,88.0,0.0,1017.0,0.29900000000000004,15.0,Loam
19,85.0,0.0,1013.0,0.28500000000000003,10.0,Loam
26,61.0,0.0,1012.0,0.178,11.0,Sandy
27,49.0,0.0,1009.0,0.13699999999999998,10.0,Sandy
28,46.0,0.0,1014.0,0.12300000000000001,6.0,Sandy
27,64.0,0.4,1006.0,0.1852,20.0,Sandy
31,19.0,0.0,1009.0,0.02699999999999999,4.0,Sandy
19,78.0,0.0,1014.0,0.264,8.0,Loam
27,27.0,0.0,1010.0,0.07100000000000001,7.0,Sandy
20,88.0,0.0,1008.0,0.28900000000000003,18.0,Loam
23,52.0,0.0,1010.0,0.166,9.0,Sandy
25,50.0,0.0,1017.0,0.15,22.0,Sandy
23,61.0,0.0,1010.0,0.193,9.0,Sandy
19,86.0,0.0,1010.0,0.28800000000000003,24.0,Loam
16,39.0,0.0,1012.0,0.16199999999999998,9.0,Sandy
28,32.0,0.0,1009.0,0.081,7.0,Sandy
21,87.0,0.0,1009.0,0.281,17.0,Loam
15,75.0,0.0,1014.0,0.27499999999999997,13.0,Loam
26,46.0,0.0,1009.0,0.133,10.0,Sandy
27,56.0,0.0,1010.0,0.158,13.0,Sandy
27,62.0,0.0,1013.0,0.176,9.0,Sandy
25,34.0,0.0,1010.0,0.10200000000000001,8.0,Sandy
32,38.0,0.0,1011.0,0.07899999999999999,13.0,Sandy
28,50.0,0.0,1006.0,0.13499999999999998,21.0,Sandy
21,93.0,0.0,1013.0,0.29900000000000004,5.0,Loam
22,61.0,0.0,1016.0,0.198,15.0,Sandy
29,47.0,0.1,1005.0,0.12179999999999998,20.0,Sandy
24,58.0,0.0,1013.0,0.179,12.0,Sandy
23,82.0,0.0,1010.0,0.25599999999999995,9.0,Loam
20,47.0,0.0,1015.0,0.16599999999999998,15.0,Sandy
19,65.0,0.0,1016.0,0.225,13.0,Sandy
32,42.0,0.0,1007.0,0.091,13.0,Sandy
36,19.0,0.0,1008.0,0.001999999999999988,5.0,Sandy
19,55.0,0.0,1016.0,0.195,12.0,Sandy
33,30.0,0.0,1008.0,0.049999999999999996,12.0,Sandy
23,33.0,0.0,1010.0,0.109,9.0,Sandy
22,72.0,0.0,1014.0,0.231,7.0,Sandy
26,65.0,0.0,1012.0,0.19,9.0,Sandy
18,94.0,0.0,1015.0,0.31699999999999995,13.0,Loam
28,60.0,0.0,1010.0,0.16499999999999998,19.0,Sandy
24,25.0,0.0,1012.0,0.08,17.0,Sandy
27,55.0,0.0,1005.0,0.155,27.0,Sandy
34,31.0,0.0,1004.0,0.048,3.0,Sandy
27,49.0,0.0,1011.0,0.13699999999999998,11.0,Sandy
24,71.0,0.0,1009.0,0.218,22.0,Sandy
20,94.0,0.0,1014.0,0.307,12.0,Loam
19,97.0,0.0,1009.0,0.321,13.0,Loam
20,97.0,0.0,1013.0,0.316,12.0,Loam
25,74.0,0.9,1009.0,0.22920000000000001,4.0,Sandy
28,57.0,0.0,1010.0,0.15599999999999997,6.0,Sandy
24,88.0,0.0,1009.0,0.269,3.0,Loam
24,73.0,0.0,1016.0,0.224,13.0,Sandy
19,93.0,0.0,1009.0,0.30900000000000005,13.0,Loam
30,24.0,0.0,1011.0,0.04699999999999999,18.0,Sandy
22,80.0,0.0,1009.0,0.255,23.0,Loam
16,48.0,0.0,1015.0,0.189,12.0,Sandy
25,62.0,0.1,1007.0,0.1868,17.0,Sandy
24,72.0,0.0,1007.0,0.221,7.0,Sandy
23,61.0,0.0,1014.0,0.193,11.0,Sandy
34,34.0,0.0,1006.0,0.05700000000000001,5.0,Sandy
19,74.0,0.0,1010.0,0.252,2.0,Loam
24,85.0,0.1,1006.0,0.26080000000000003,14.0,Loam
23,75.0,0.0,1008.0,0.235,16.0,Sandy
30,49.0,0.0,1008.0,0.122,16.0,Sandy
31,35.0,0.0,1010.0,0.07499999999999998,6.0,Sandy
23,64.0,0.0,1014.0,0.202,19.0,Sandy
21,79.0,0.0,1007.0,0.257,31.0,Loam
20,63.0,0.0,1013.0,0.214,6.0,Sandy
23,71.0,0.0,1006.0,0.223,17.0,Sandy
26,69.0,0.3,1009.0,0.2044,11.0,Sandy
21,87.0,0.0,1008.0,0.281,17.0,Loam
34,25.0,0.0,1009.0,0.03,7.0,Sandy
28,26.0,0.0,1014.0,0.063,11.0,Sandy
25,35.0,0.0,1012.0,0.105,9.0,Sandy
25,67.0,0.0,1011.0,0.201,10.0,Sandy
22,87.0,0.8,1008.0,0.28240000000000004,8.0,Loam
20,44.0,0.0,1013.0,0.157,9.0,Sandy
23,86.0,0.0,1008.0,0.268,14.0,Loam
34,12.0,0.0,1009.0,0.0,10.0,Sandy
25,61.0,0.0,1012.0,0.183,10.0,Sandy
20,88.0,0.0,1008.0,0.28900000000000003,18.0,Loam
23,86.0,0.0,1008.0,0.268,13.0,Loam
26,35.0,0.0,1011.0,0.09999999999999999,13.0,Sandy
29,40.0,0.0,1007.0,0.09999999999999999,12.0,Sandy
23,86.0,0.0,1012.0,0.268,9.0,Loam
19,67.0,0.0,1011.0,0.231,5.0,Sandy
28,50.0,0.0,1008.0,0.13499999999999998,19.0,Sandy
19,91.0,0.0,1007.0,0.30300000000000005,19.0,Loam
25,62.0,0.0,1010.0,0.186,30.0,Sandy
35,13.0,0.0,1009.0,0.0,18.0,Sandy
18,85.0,0.0,1013.0,0.29000000000000004,10.0,Loam
21,60.0,0.0,1011.0,0.19999999999999998,12.0,Sandy
18,63.0,0.0,1014.0,0.224,8.0,Sandy
31,27.0,0.0,1012.0,0.051,14.0,Sandy
16,98.0,0.0,1013.0,0.33899999999999997,5.0,Loam
24,77.0,0.0,1006.0,0.236,9.0,Sandy
25,55.0,0.0,1012.0,0.165,16.0,Sandy
20,94.0,0.0,1009.0,0.307,15.0,Loam
33,30.0,0.0,1007.0,0.049999999999999996,2.0,Sandy
26,27.0,0.0,1011.0,0.076,15.0,Sandy
25,30.0,0.0,1010.0,0.09,17.0,Sandy
30,44.0,0.0,1009.0,0.10700000000000001,2.0,Sandy
32,13.0,0.0,1009.0,0.003999999999999997,8.0,Sandy
34,20.0,0.0,1010.0,0.015,15.0,Sandy
19,95.0,0.0,1009.0,0.315,12.0,Loam
29,22.0,0.0,1012.0,0.046,15.0,Sandy
21,89.0,0.0,1008.0,0.28700000000000003,14.0,Loam
21,85.0,0.0,1011.0,0.275,16.0,Loam
21,93.0,0.0,1007.0,0.29900000000000004,12.0,Loam
20,81.0,0.0,1007.0,0.268,16.0,Loam
24,68.0,0.0,1006.0,0.20900000000000002,27.0,Sandy
17,94.0,0.0,1013.0,0.32199999999999995,12.0,Loam
23,85.0,0.1,1008.0,0.26580000000000004,10.0,Loam
35,30.0,0.0,1004.0,0.039999999999999994,12.0,Sandy
25,63.0,0.0,1005.0,0.189,26.0,Sandy
20,90.0,0.0,1007.0,0.29500000000000004,16.0,Loam
27,62.0,0.0,1012.0,0.176,20.0,Sandy
21,80.0,0.0,1005.0,0.26,12.0,Loam
18,99.0,0.0,1013.0,0.33199999999999996,6.0,Loam
17,74.0,0.0,1012.0,0.262,7.0,Loam
23,84.0,0.0,1007.0,0.262,17.0,Loam
25,50.0,0.0,1008.0,0.15,6.0,Sandy
29,54.0,0.0,1007.0,0.14200000000000002,8.0,Sandy
28,50.0,0.1,1006.0,0.13579999999999998,22.0,Sandy
21,78.0,0.0,1009.0,0.254,28.0,Loam
21,92.0,0.0,1009.0,0.29600000000000004,12.0,Loam
25,66.0,0.0,1008.0,0.198,6.0,Sandy
27,40.0,0.0,1014.0,0.11,15.0,Sandy
26,57.0,0.0,1003.0,0.16599999999999998,28.0,Sandy
23,76.0,0.0,1011.0,0.238,10.0,Sandy
23,72.0,0.0,1007.0,0.226,22.0,Sandy
37,25.0,0.0,1004.0,0.014999999999999986,5.0,Sandy
21,66.0,0.0,1012.0,0.218,2.0,Sandy
24,62.0,0.0,1013.0,0.191,15.0,Sandy
24,73.0,0.0,1008.0,0.224,29.0,Sandy
23,87.0,0.0,1012.0,0.271,12.0,Loam
23,51.0,0.0,1010.0,0.163,11.0,Sandy
28,56.0,0.0,1009.0,0.153,20.0,Sandy
20,92.0,0.0,1007.0,0.30100000000000005,16.0,Loam
29,51.0,0.0,1005.0,0.133,9.0,Sandy
26,26.0,0.0,1011.0,0.073,13.0,Sandy
22,76.0,0.0,1009.0,0.243,13.0,Sandy
26,61.0,0.0,1005.0,0.178,34.0,Sandy
28,57.0,0.8,1006.0,0.16239999999999996,25.0,Sandy
31,31.0,0.0,1017.0,0.063,9.0,Sandy
26,43.0,0.0,1015.0,0.124,9.0,Sandy
21,95.0,0.0,1012.0,0.305,11.0,Loam
27,56.0,0.0,1006.0,0.158,19.0,Sandy
19,96.0,0.0,1015.0,0.318,12.0,Loam
23,74.0,0.0,1013.0,0.232,13.0,Sandy
23,59.0,0.0,1011.0,0.187,8.0,Sandy
23,74.0,0.0,1010.0,0.232,22.0,Sandy
31,45.0,0.0,1011.0,0.10500000000000001,6.0,Sandy
20,98.0,0.0,1012.0,0.319,5.0,Loam
32,34.0,0.0,1003.0,0.067,6.0,Sandy
25,50.0,0.0,1009.0,0.15,8.0,Sandy
23,78.0,0.0,1009.0,0.244,28.0,Sandy
22,81.0,0.4,1009.0,0.2612,18.0,Loam
26,69.0,2.9,1009.0,0.22519999999999998,10.0,Sandy
29,35.0,0.0,1012.0,0.08499999999999999,12.0,Sandy
23,89.0,0.0,1009.0,0.277,5.0,Loam
24,56.0,0.0,1011.0,0.17300000000000001,14.0,Sandy
21,62.0,0.0,1010.0,0.206,12.0,Sandy
26,51.0,0.0,1014.0,0.148,13.0,Sandy
22,81.0,0.0,1007.0,0.258,19.0,Loam
25,66.0,0.2,1007.0,0.1996,15.0,Sandy
23,79.0,0.6,1007.0,0.25179999999999997,14.0,Loam
23,80.0,0.0,1013.0,0.25,10.0,Loam
22,85.0,0.0,1012.0,0.27,10.0,Loam
28,61.0,0.1,1009.0,0.16879999999999998,8.0,Sandy
21,79.0,0.0,1014.0,0.257,10.0,Loam
23,32.0,0.0,1016.0,0.106,11.0,Sandy
25,51.0,0.0,1014.0,0.153,9.0,Sandy
26,42.0,0.0,1013.0,0.121,7.0,Sandy
26,29.0,0.0,1014.0,0.08199999999999999,16.0,Sandy
28,53.0,0.0,1008.0,0.144,16.0,Sandy
20,100.0,0.0,1008.0,0.325,9.0,Loam
23,82.0,0.3,1011.0,0.25839999999999996,7.0,Loam
21,80.0,0.1,1011.0,0.2608,7.0,Loam
26,69.0,0.0,1012.0,0.20199999999999999,14.0,Sandy
23,88.0,1.2,1008.0,0.2836,6.0,Loam
20,94.0,0.5,1015.0,0.311,13.0,Loam
17,96.0,0.0,1014.0,0.32799999999999996,10.0,Loam
25,68.0,0.0,1006.0,0.20400000000000001,23.0,Sandy
20,91.0,0.1,1011.0,0.29880000000000007,8.0,Loam
20,94.0,0.5,1006.0,0.311,17.0,Loam
27,38.0,0.0,1015.0,0.104,17.0,Sandy
19,94.0,0.0,1011.0,0.312,11.0,Loam
25,67.0,0.0,1007.0,0.201,26.0,Sandy
22,66.0,0.0,1015.0,0.21300000000000002,13.0,Sandy
16,97.0,0.0,1011.0,0.33599999999999997,5.0,Loam
18,90.0,0.0,1011.0,0.30500000000000005,13.0,Loam
29,22.0,0.0,1013.0,0.046,12.0,Sandy
27,52.0,0.0,1011.0,0.146,15.0,Sandy
20,63.0,0.0,1015.0,0.214,13.0,Sandy
20,93.0,0.0,1011.0,0.30400000000000005,12.0,Loam
22,100.0,0.0,1011.0,0.315,7.0,Loam
21,48.0,0.0,1014.0,0.16399999999999998,12.0,Sandy
19,86.0,0.0,1012.0,0.28800000000000003,10.0,Loam
22,55.0,0.0,1010.0,0.18000000000000002,5.0,Sandy
21,89.0,0.0,1010.0,0.28700000000000003,13.0,Loam
26,62.0,0.0,1006.0,0.181,18.0,Sandy
21,90.0,0.0,1012.0,0.29000000000000004,13.0,Loam
25,71.0,0.6,1011.0,0.2178,15.0,Sandy
30,36.0,0.0,1012.0,0.08299999999999999,13.0,Sandy
27,52.0,0.0,1007.0,0.146,9.0,Sandy
18,66.0,0.0,1016.0,0.233,13.0,Sandy
20,87.0,0.0,1007.0,0.28600000000000003,12.0,Loam
22,88.0,0.1,1009.0,0.27980000000000005,15.0,Loam
28,25.0,0.0,1013.0,0.06,14.0,Sandy
33,35.0,0.0,1008.0,0.065,10.0,Sandy
18,94.0,0.0,1011.0,0.31699999999999995,8.0,Loam
29,52.0,0.0,1005.0,0.136,14.0,Sandy
22,79.0,0.0,1009.0,0.252,22.0,Loam
23,43.0,0.0,1017.0,0.139,12.0,Sandy
21,80.0,0.0,1010.0,0.26,19.0,Loam
22,85.0,0.0,1008.0,0.27,7.0,Loam
20,92.0,0.0,1011.0,0.30100000000000005,4.0,Loam
22,79.0,0.3,1012.0,0.2544,12.0,Loam
23,57.0,0.0,1010.0,0.181,15.0,Sandy
28,59.0,0.6,1005.0,0.16679999999999998,24.0,Sandy
28,54.0,0.0,1008.0,0.147,17.0,Sandy
22,73.0,0.0,1009.0,0.234,28.0,Sandy
26,34.0,0.0,1010.0,0.097,7.0,Sandy
25,63.0,0.0,1008.0,0.189,20.0,Sandy
19,94.0,0.0,1014.0,0.312,9.0,Loam
28,60.0,0.0,1009.0,0.16499999999999998,7.0,Sandy
22,79.0,0.4,1007.0,0.2552,23.0,Loam
26,63.0,0.5,1009.0,0.188,19.0,Sandy
27,48.0,0.0,1007.0,0.13399999999999998,6.0,Sandy
22,78.0,0.0,1013.0,0.249,11.0,Sandy
20,93.0,0.0,1008.0,0.30400000000000005,6.0,Loam
27,56.0,0.0,1006.0,0.158,12.0,Sandy
21,55.0,0.0,1014.0,0.185,13.0,Sandy
22,86.0,0.7,1011.0,0.2786,11.0,Loam
18,76.0,0.0,1015.0,0.263,16.0,Loam
28,52.0,0.0,1008.0,0.141,20.0,Sandy
25,61.0,0.0,1008.0,0.183,7.0,Sandy
22,72.0,0.0,1017.0,0.231,11.0,Sandy
27,63.0,0.0,1012.0,0.179,11.0,Sandy
25,70.0,1.3,1011.0,0.22039999999999998,18.0,Sandy
31,42.0,0.3,1008.0,0.09840000000000002,8.0,Sandy
29,52.0,0.4,1011.0,0.13920000000000002,11.0,Sandy
24,81.0,0.1,1013.0,0.2488,13.0,Sandy
27,44.0,0.0,1009.0,0.12200000000000001,9.0,Sandy
31,29.0,0.0,1008.0,0.05699999999999999,19.0,Sandy
20,91.0,0.0,1011.0,0.29800000000000004,12.0,Loam
29,46.0,0.0,1008.0,0.11800000000000001,10.0,Sandy
26,48.0,0.0,1013.0,0.13899999999999998,15.0,Sandy
25,59.0,0.3,1014.0,0.1794,5.0,Sandy
26,24.0,0.0,1013.0,0.06699999999999999,15.0,Sandy
33,26.0,0.0,1007.0,0.038,15.0,Sandy
27,46.0,0.0,1010.0,0.128,13.0,Sandy
24,40.0,0.0,1011.0,0.125,22.0,Sandy
18,64.0,0.0,1012.0,0.227,4.0,Sandy
21,73.0,0.0,1015.0,0.239,18.0,Sandy
28,22.0,0.0,1014.0,0.051000000000000004,12.0,Sandy
28,52.0,0.0,1005.0,0.141,22.0,Sandy
24,80.0,0.0,1009.0,0.245,18.0,Sandy
32,38.0,0.0,1007.0,0.07899999999999999,11.0,Sandy
20,93.0,0.0,1010.0,0.30400000000000005,19.0,Loam
19,95.0,0.0,1009.0,0.315,6.0,Loam
16,86.0,0.0,1016.0,0.303,10.0,Loam
20,94.0,0.0,1014.0,0.307,7.0,Loam
23,83.0,0.0,1008.0,0.25899999999999995,6.0,Loam
25,70.0,0.0,1007.0,0.21,10.0,Sandy
17,93.0,0.0,1015.0,0.319,13.0,Loam
25,60.0,0.0,1009.0,0.18,7.0,Sandy
20,95.0,0.0,1010.0,0.31,5.0,Loam
15,42.0,0.0,1011.0,0.176,9.0,Sandy
22,68.0,0.0,1013.0,0.21900000000000003,9.0,Sandy
24,69.0,0.0,1005.0,0.212,20.0,Sandy
26,39.0,0.0,1015.0,0.11199999999999999,15.0,Sandy
32,46.0,0.0,1007.0,0.10300000000000001,6.0,Sandy
20,97.0,0.0,1008.0,0.316,12.0,Loam
29,30.0,0.0,1011.0,0.06999999999999999,10.0,Sandy
19,86.0,0.0,1016.0,0.28800000000000003,14.0,Loam
27,57.0,0.0,1011.0,0.16099999999999998,11.0,Sandy
16,97.0,0.0,1013.0,0.33599999999999997,10.0,Loam
25,86.0,1.0,1009.0,0.266,5.0,Loam
23,57.0,0.0,1015.0,0.181,13.0,Sandy
18,93.0,0.0,1014.0,0.31400000000000006,6.0,Loam
25,74.0,0.4,1010.0,0.2252,8.0,Sandy
20,89.0,0.0,1009.0,0.29200000000000004,17.0,Loam
35,19.0,0.0,1007.0,0.006999999999999992,11.0,Sandy
23,75.0,0.2,1010.0,0.23659999999999998,13.0,Sandy
23,74.0,0.3,1010.0,0.23440000000000003,11.0,Sandy
23,71.0,0.1,1010.0,0.2238,7.0,Sandy
20,67.0,0.0,1016.0,0.226,11.0,Sandy
24,81.0,0.0,1009.0,0.248,13.0,Sandy
29,49.0,0.0,1004.0,0.127,24.0,Sandy
17,93.0,0.0,1016.0,0.319,10.0,Loam
28,33.0,0.0,1007.0,0.084,3.0,Sandy
35,33.0,0.0,1009.0,0.049,2.0,Sandy
18,70.0,0.0,1015.0,0.245,11.0,Sandy
23,60.0,0.0,1013.0,0.19,8.0,Sandy
32,35.0,0.0,1012.0,0.06999999999999999,6.0,Sandy
25,80.0,0.2,1009.0,0.24159999999999998,7.0,Sandy
27,64.0,0.0,1005.0,0.182,17.0,Sandy
20,96.0,0.0,1007.0,0.313,18.0,Loam
25,78.0,0.0,1008.0,0.23399999999999999,6.0,Sandy
24,62.0,0.0,1011.0,0.191,13.0,Sandy
21,50.0,0.0,1013.0,0.16999999999999998,11.0,Sandy
25,46.0,0.0,1010.0,0.138,10.0,Sandy
27,58.0,0.4,1006.0,0.1672,30.0,Sandy
26,56.0,0.0,1012.0,0.163,11.0,Sandy
32,21.0,0.0,1007.0,0.027999999999999997,17.0,Sandy
22,93.0,0.2,1008.0,0.29560000000000003,10.0,Loam
25,29.0,0.0,1010.0,0.087,13.0,Sandy
21,50.0,0.0,1013.0,0.16999999999999998,12.0,Sandy
19,99.0,0.0,1011.0,0.327,6.0,Loam
25,48.0,0.0,1016.0,0.144,6.0,Sandy
22,91.0,0.1,1008.0,0.28880000000000006,12.0,Loam
27,65.0,1.8,1009.0,0.1994,6.0,Sandy
29,29.0,0.0,1011.0,0.06699999999999999,19.0,Sandy
27,61.0,0.0,1009.0,0.173,17.0,Sandy
13,92.0,0.0,1013.0,0.336,6.0,Loam
18,99.0,0.0,1014.0,0.33199999999999996,11.0,Loam
18,66.0,0.0,1018.0,0.233,11.0,Sandy
19,93.0,0.0,1011.0,0.30900000000000005,8.0,Loam
27,52.0,0.0,1009.0,0.146,15.0,Sandy
22,78.0,0.0,1014.0,0.249,12.0,Sandy
22,97.0,0.0,1007.0,0.306,7.0,Loam
18,92.0,0.0,1015.0,0.31100000000000005,9.0,Loam
29,40.0,0.0,1006.0,0.09999999999999999,4.0,Sandy
27,47.0,0.0,1009.0,0.13099999999999998,11.0,Sandy
15,96.0,0.0,1019.0,0.33799999999999997,12.0,Loam
16,41.0,0.0,1012.0,0.16799999999999998,9.0,Sandy
20,91.0,0.0,1005.0,0.29800000000000004,20.0,Loam
20,50.0,0.0,1017.0,0.175,3.0,Sandy
25,63.0,0.0,1012.0,0.189,10.0,Sandy
26,65.0,0.6,1010.0,0.1948,11.0,Sandy
35,25.0,0.0,1007.0,0.024999999999999994,10.0,Sandy
29,53.0,0.0,1008.0,0.139,18.0,Sandy
22,55.0,0.0,1013.0,0.18000000000000002,13.0,Sandy
19,77.0,0.0,1010.0,0.261,8.0,Loam
21,88.0,0.0,1009.0,0.28400000000000003,14.0,Loam
22,80.0,0.0,1006.0,0.255,23.0,Loam
20,89.0,0.0,1010.0,0.29200000000000004,10.0,Loam
28,52.0,0.0,1010.0,0.141,10.0,Sandy
25,67.0,0.0,1008.0,0.201,32.0,Sandy
25,65.0,0.0,1009.0,0.195,21.0,Sandy
21,82.0,0.0,1008.0,0.26599999999999996,17.0,Loam
25,54.0,0.0,1012.0,0.162,8.0,Sandy
21,97.0,0.0,1013.0,0.311,6.0,Loam
22,74.0,0.0,1011.0,0.23700000000000002,6.0,Sandy
25,37.0,0.0,1013.0,0.111,9.0,Sandy
27,54.0,0.0,1004.0,0.152,27.0,Sandy
28,46.0,0.1,1008.0,0.12380000000000001,11.0,Sandy
26,36.0,0.0,1013.0,0.103,15.0,Sandy
21,76.0,0.0,1009.0,0.24799999999999997,17.0,Sandy
31,41.0,0.0,1008.0,0.09299999999999997,12.0,Sandy
26,40.0,0.0,1015.0,0.11499999999999999,12.0,Sandy
35,26.0,0.0,1007.0,0.027999999999999997,6.0,Sandy
26,50.0,0.0,1009.0,0.145,11.0,Sandy
31,18.0,0.0,1010.0,0.023999999999999994,10.0,Sandy
32,33.0,0.0,1008.0,0.064,3.0,Sandy
29,36.0,0.0,1016.0,0.088,7.0,Sandy
33,35.0,0.6,1005.0,0.0698,5.0,Sandy
22,50.0,0.0,1012.0,0.165,10.0,Sandy
36,27.0,0.0,1009.0,0.025999999999999995,8.0,Sandy
22,80.0,0.0,1008.0,0.255,23.0,Loam
23,64.0,0.0,1012.0,0.202,4.0,Sandy
27,52.0,0.0,1010.0,0.146,10.0,Sandy
29,39.0,0.0,1011.0,0.09699999999999999,10.0,Sandy
25,61.0,0.0,1006.0,0.183,13.0,Sandy
24,26.0,0.0,1011.0,0.083,11.0,Sandy
22,83.0,0.0,1007.0,0.26399999999999996,26.0,Loam
23,72.0,0.0,1015.0,0.226,15.0,Sandy
28,32.0,0.0,1011.0,0.081,9.0,Sandy
18,98.0,0.0,1013.0,0.32899999999999996,8.0,Loam
20,85.0,0.2,1008.0,0.2816,6.0,Loam
26,75.0,0.0,1006.0,0.21999999999999997,16.0,Sandy
19,66.0,0.0,1015.0,0.228,8.0,Sandy
21,80.0,0.0,1015.0,0.26,10.0,Loam
17,97.0,0.0,1015.0,0.33099999999999996,9.0,Loam
29,43.0,0.0,1010.0,0.109,18.0,Sandy
30,41.0,0.0,1009.0,0.09799999999999998,6.0,Sandy
27,54.0,0.0,1009.0,0.152,31.0,Sandy
32,12.0,0.0,1010.0,0.000999999999999994,14.0,Sandy
23,69.0,0.0,1013.0,0.217,12.0,Sandy
23,45.0,0.0,1010.0,0.14500000000000002,13.0,Sandy
24,65.0,0.0,1010.0,0.2,12.0,Sandy
27,39.0,0.0,1010.0,0.107,12.0,Sandy
30,31.0,0.0,1013.0,0.068,5.0,Sandy
26,62.0,0.0,1010.0,0.181,13.0,Sandy
19,94.0,0.0,1015.0,0.312,11.0,Loam
31,28.0,0.0,1010.0,0.054,9.0,Sandy
27,60.0,0.0,1008.0,0.16999999999999998,16.0,Sandy
19,98.0,0.0,1014.0,0.324,9.0,Loam
36,20.0,0.0,1006.0,0.0049999999999999906,16.0,Sandy
21,90.0,0.0,1014.0,0.29000000000000004,9.0,Loam
26,59.0,0.0,1007.0,0.172,24.0,Sandy
33,41.0,0.0,1008.0,0.08299999999999999,15.0,Sandy
18,39.0,0.0,1013.0,0.152,11.0,Sandy
21,69.0,0.0,1015.0,0.22699999999999998,17.0,Sandy
25,71.0,0.2,1008.0,0.21459999999999999,19.0,Sandy
21,62.0,0.0,1015.0,0.206,7.0,Sandy
22,80.0,0.0,1008.0,0.255,14.0,Loam
23,80.0,0.2,1014.0,0.2516,8.0,Loam
20,92.0,0.3,1012.0,0.30340000000000006,6.0,Loam
17,85.0,0.0,1015.0,0.295,9.0,Loam
26,68.0,0.1,1009.0,0.1998,14.0,Sandy
22,77.0,0.0,1008.0,0.246,25.0,Sandy
18,54.0,0.0,1013.0,0.197,6.0,Sandy
25,64.0,0.0,1010.0,0.192,17.0,Sandy
23,76.0,0.0,1010.0,0.238,15.0,Sandy
27,55.0,0.1,1009.0,0.1558,17.0,Sandy
32,27.0,0.0,1010.0,0.046,9.0,Sandy
21,83.0,0.0,1014.0,0.26899999999999996,13.0,Loam
22,60.0,0.0,1013.0,0.195,11.0,Sandy
22,85.0,0.0,1009.0,0.27,8.0,Loam
28,47.0,0.0,1014.0,0.12599999999999997,7.0,Sandy
24,84.0,0.8,1007.0,0.2634,13.0,Loam
22,95.0,0.0,1011.0,0.3,7.0,Loam
37,22.0,0.0,1007.0,0.0059999999999999915,9.0,Sandy
22,63.0,0.0,1014.0,0.20400000000000001,13.0,Sandy
31,28.0,0.0,1010.0,0.054,11.0,Sandy
30,45.0,0.0,1011.0,0.11000000000000001,6.0,Sandy
20,90.0,0.1,1012.0,0.29580000000000006,8.0,Loam
34,32.0,0.0,1011.0,0.051000000000000004,11.0,Sandy
21,87.0,0.0,1007.0,0.281,13.0,Loam
21,90.0,0.0,1010.0,0.29000000000000004,5.0,Loam
23,82.0,0.0,1006.0,0.25599999999999995,11.0,Loam
19,86.0,0.0,1012.0,0.28800000000000003,7.0,Loam
31,47.0,0.0,1003.0,0.11099999999999999,9.0,Sandy
20,94.0,0.0,1014.0,0.307,8.0,Loam
21,92.0,0.0,1010.0,0.29600000000000004,9.0,Loam
27,38.0,0.0,1011.0,0.104,10.0,Sandy
23,70.0,0.0,1012.0,0.22,15.0,Sandy
20,90.0,0.0,1010.0,0.29500000000000004,9.0,Loam
33,38.0,0.0,1008.0,0.07399999999999998,16.0,Sandy
20,81.0,0.0,1012.0,0.268,12.0,Loam
19,93.0,0.0,1012.0,0.30900000000000005,12.0,Loam
20,85.0,0.0,1013.0,0.28,17.0,Loam
21,73.0,0.0,1012.0,0.239,12.0,Sandy
23,55.0,0.0,1014.0,0.17500000000000002,13.0,Sandy
24,68.0,0.0,1012.0,0.20900000000000002,16.0,Sandy
26,58.0,0.0,1010.0,0.16899999999999998,5.0,Sandy
22,84.0,0.8,1007.0,0.27340000000000003,16.0,Loam
26,64.0,0.0,1004.0,0.187,24.0,Sandy
26,41.0,0.0,1018.0,0.11799999999999998,13.0,Sandy
23,78.0,0.0,1010.0,0.244,17.0,Sandy
22,82.0,0.0,1008.0,0.26099999999999995,15.0,Loam
23,65.0,0.0,1009.0,0.20500000000000002,9.0,Sandy
33,35.0,0.0,1004.0,0.065,5.0,Sandy
22,89.0,0.0,1009.0,0.28200000000000003,5.0,Loam
25,54.0,0.0,1013.0,0.162,10.0,Sandy
27,25.0,0.0,1016.0,0.065,15.0,Sandy
34,15.0,0.0,1007.0,0.0,20.0,Sandy
24,83.0,0.0,1010.0,0.25399999999999995,18.0,Loam
24,79.0,0.2,1011.0,0.24359999999999998,12.0,Sandy
24,74.0,0.0,1010.0,0.227,16.0,Sandy
